O__3__5007A	N__2__6584A	H__1__6563A	oxygen
3.54324914461e59	2.88665230713e57	1.91420410403e59	-4.1
4.73787352586e59	9.69085094814e57	3.83959779059e59	-4.5
2.30187075336e58	1.11196598294e58	4.54796096333e58	-4.4
2.38754332492e56	3.97420635877e57	8.57825229047e57	-4.6
2.86044967585e59	6.67546798386e56	3.84521607195e59	-4.8
1.89428820033e56	6.46144794757e56	8.63320128587e57	-3.2
6.32361740881e58	6.83704682384e57	3.80168988133e59	-3
1.88482788751e57	3.82700085514e57	2.73901249829e58	-3.1
8.74949536714e58	2.91209756339e56	1.25999936438e59	-4.6
1.31382668182e58	3.22845117757e57	4.63976919926e58	-4.7
2.49247923548e59	1.53856563356e57	1.2528428499e59	-3.8
8.7425921955e58	4.93357285872e57	1.96145384804e59	-4.9
1.05917901912e56	2.6063797856e57	4.75204242637e57	-4.1
3.83342895513e59	1.18207169163e58	2.77699032008e59	-4.4
1.6950615311e56	4.7029654759e56	8.71793639482e57	-4.8
4.49554729295e58	1.11342999484e58	4.48607023534e58	-3.8
3.47202949985e59	3.52226633483e57	3.82860855688e59	-4.7
3.63225160549e59	4.97100829426e57	5.44941792664e59	-3.1
1.94882621693e59	5.76821826428e58	1.26506227634e59	-3.8
1.21332723005e57	8.95156045694e57	1.51539403155e58	-4.6
3.05621536529e58	3.42175794265e58	8.7104283648e59	-2.9
6.09028665314e59	8.67376656346e58	3.01648674111e59	-3.8
2.29578722887e59	3.29357028902e57	8.10800194574e59	-3
1.87813357538e60	3.93847382932e58	5.73143921938e59	-3.7
2.2373999182e59	6.08665141374e56	2.8065686826e59	-4.7
1.02439737996e60	3.69401838772e57	5.02827464098e59	-4.3
1.04985900036e60	1.21304373278e58	3.97383132046e59	-4
3.50707984429e57	8.62885770886e55	2.71047624852e58	-4.8
1.11595383125e59	1.57018380221e57	7.68149800377e58	-3.7
3.74323122614e57	6.3578425951e57	1.47557842635e58	-3.7
4.35849105639e55	1.65227495452e57	4.84483118973e57	-4.6
4.77185933127e59	1.11735738223e57	2.76895494443e59	-4.3
7.61367658798e59	2.7168696892e58	3.01907421859e59	-3.7
1.34504383275e58	2.44164765243e56	4.65960113759e58	-4.7
2.97519199607e58	1.03437580945e59	6.25629486388e59	-3
3.27855988575e56	8.95476431558e57	2.83949147943e58	-3
1.94351861329e59	5.41261423304e57	1.31179013076e59	-3.5
3.10921246993e56	2.8814980834e56	8.62375691372e57	-4.5
4.39814675197e56	2.3202002841e57	1.5535219437e58	-3.1
1.15283352584e59	9.76628551742e57	5.72891160354e59	-3
1.11680506678e60	2.89334684281e58	4.57197979518e59	-3.5
7.67485559633e58	1.10749506809e58	7.5723869462e58	-4.2
9.89624585764e58	1.24611609619e58	7.56205812544e58	-4
1.25258113779e58	9.09170911912e56	2.61846204912e58	-3.5
7.56454105677e57	2.08530288674e57	2.64752649702e58	-4.4
3.34366751259e59	1.17381666353e59	8.13959174487e59	-3.1
6.12730099722e54	2.16840778848e56	5.06972697218e57	-3
4.29357983926e59	1.02271985675e57	1.94913866146e59	-3.9
1.21184665772e56	1.80404754829e58	1.59795952078e58	-3.1
2.21296678965e59	4.59157060936e58	1.25788571029e59	-3.8
4.40034155267e59	2.15781957197e58	1.97857777995e59	-3.8
3.51139458818e59	1.21141466092e58	1.91404228826e59	-4.1
4.44450518452e55	3.02035775833e57	4.85593473019e57	-3.3
4.41528567781e58	2.1261845043e58	8.10974891405e58	-3.3
3.61983410157e57	9.75360757634e57	1.47400471375e58	-3.8
1.55297412484e60	1.07169004289e58	6.44647449143e59	-3.4
4.02198393509e57	7.87337858964e57	2.66691123704e58	-4.7
3.12606794076e57	3.53645507061e56	1.49072105579e58	-4.1
1.63219115684e60	5.58322369606e58	5.6653957948e59	-3.8
6.25901314382e59	6.17855395045e58	3.20928581821e59	-3.5
8.51410942541e58	1.72296970395e58	2.35100854997e59	-3.1
1.49120853006e59	1.22432291774e57	2.83280787377e59	-4.9
1.07465173535e56	8.57139362583e57	4.72403995419e57	-3.8
4.46880382624e58	3.04313854186e57	4.47632155657e58	-3.9
1.27059057415e56	6.65203412114e57	8.72882185286e57	-3.2
1.23667396593e58	2.14016351848e57	2.61936279327e58	-3.5
1.30665059154e60	6.96152839337e57	4.24753891329e59	-3.7
1.00199619896e60	1.33164646106e57	3.86400917938e59	-4.1
1.28068883615e58	1.23146890102e57	2.61770318103e58	-3.5
3.74138869363e56	8.44569796749e56	8.57958383652e57	-4.4
5.58169564112e57	6.62982163689e58	2.54034010865e59	-3
4.19002549309e59	5.87170520306e57	3.81767301599e59	-4.6
1.16345217181e60	4.37435820528e58	4.43400331856e59	-3.6
4.41296581605e58	9.6180245179e57	4.50758292735e58	-3.7
1.04130446023e56	2.58069254478e57	4.74695784702e57	-4.1
3.62684293153e55	1.0055978522e57	4.87252422492e57	-4.7
5.24642195359e59	6.44777707828e56	4.94392770546e59	-4.7
1.10061063641e60	8.84323068604e56	4.95048101101e59	-4.3
1.05914095675e58	5.65905905163e56	2.61822722616e58	-4.2
1.06050471771e58	3.18391054758e56	2.61858766599e58	-4.2
1.02028470988e54	7.22780874376e56	5.24021362319e57	-2.9
1.94059577324e58	6.73102200446e57	4.58341428928e58	-4.5
1.16676343811e59	6.09137253031e58	2.31388498567e59	-3.2
7.70736136407e56	5.04753253614e57	8.83640784705e58	-2.9
2.33253574148e59	7.44635460462e57	1.27002988546e59	-3.7
4.03954403857e58	4.70021351754e56	7.77355312865e58	-4.6
4.89691106229e53	1.87959896024e57	5.28951079344e57	-3
6.11369693992e55	1.29105513022e58	8.88568822736e57	-3.2
2.25798364512e58	8.2938434603e57	4.54278002887e58	-4.4
8.89000131101e59	1.73146831121e58	3.94197162637e59	-4.1
4.57778977298e56	8.63442769831e56	8.46949766253e57	-3.4
8.8403812678e58	3.83337875346e58	7.80669303553e58	-3.6
4.81388111481e57	3.68439388117e58	1.49058210152e59	-3
2.12422675908e59	1.80767987971e58	8.18949958554e59	-3
6.96213427337e58	3.70422393374e58	2.36790871175e59	-3.1
2.05461117397e59	1.37718072678e58	1.23647563478e59	-4
1.6297074975e56	5.16531348261e56	4.71043642439e57	-3.7
1.14505797875e58	1.34251314129e58	1.45775353486e59	-3
3.63015357844e55	7.13206093869e57	2.93243262791e58	-2.9
1.4580929867e59	1.24390889714e59	3.73629291652e59	-3.2
6.35497665363e57	6.6744539764e58	8.60340315796e58	-3.2
6.36541331248e54	3.13634012655e56	9.24276526667e57	-2.9
2.23803566649e59	1.92508357924e56	2.80674376339e59	-4.7
1.86167244443e57	1.88908088321e57	1.51191062926e58	-4.4
1.60818152898e58	5.39485922526e57	4.61383852539e58	-4.6
7.01914502789e58	5.40227156816e58	7.94303925137e58	-3.5
4.59558253414e59	1.28518974504e58	3.85382733685e59	-4.5
1.03501279024e58	4.61077885733e58	2.58813554453e58	-3.9
8.95674111933e58	3.73617894162e58	5.82767301686e59	-3
2.24057249968e57	2.80167832107e58	1.47741314776e58	-3.9
5.83579721212e58	1.3857759395e56	1.27712397476e59	-4.8
1.95123868553e59	4.72069718534e58	2.22883944539e59	-3.3
4.40877562746e56	1.2901992572e58	8.35699809749e57	-4.1
1.8735647283e59	4.87338709846e56	2.8265319818e59	-4.8
2.87499919802e56	1.10501767338e58	2.84558706023e58	-3
1.58580148658e56	1.07222830615e57	4.71476442291e57	-3.8
4.19059340259e59	1.66523456409e58	2.05407433293e59	-3.6
3.04577540219e56	1.60234128726e57	8.59927188936e57	-4.5
8.06762912997e56	3.36152884031e57	8.35585120777e57	-3.8
3.84515604281e59	9.59567819345e58	1.95804481579e59	-3.9
8.46546334424e55	1.61557378625e58	8.8371691491e57	-3.3
1.08282947e55	7.5703875857e57	1.65731830615e58	-3
2.54110000117e59	5.84293014093e58	2.1732326345e59	-3.4
7.41256819052e59	9.52232844729e58	7.39314897443e59	-3.2
4.37654711519e56	3.10038598331e57	1.55360425047e58	-3.1
4.70149769731e58	2.35830259838e57	4.50271665073e58	-3.7
2.55014365616e55	8.45674566107e57	4.94143677228e57	-3.4
5.59358476403e59	5.86178826642e56	2.77399556991e59	-4.2
7.54381196431e57	2.77699687201e57	2.64637209908e58	-4.4
4.80540838212e59	4.71823722005e56	2.76760366631e59	-4.3
6.26018971904e59	1.64084164357e57	3.79711307915e59	-4.4
9.62895292254e56	6.57458477865e56	1.52421076337e58	-3.2
1.53510278437e60	2.52486791551e58	6.46173055081e59	-3.4
1.19596963711e59	5.55969660584e57	5.71592710545e59	-3
8.20586517431e55	1.43276543048e57	4.78602863737e57	-3.4
1.95292118119e58	3.79721392043e57	4.58891465873e58	-4.5
1.37116938473e60	4.26873130249e57	5.16018201357e59	-4.1
4.30038674209e57	4.55769244701e56	2.6966659358e58	-4.7
4.36590003389e59	7.88957134491e56	3.80733215689e59	-4.6
2.29258727194e59	2.63286497272e58	1.2565726816e59	-3.8
8.30103841817e58	4.79584645002e56	7.5972301258e58	-4.2
1.34508693204e56	2.09346939867e57	8.70937269084e57	-4.9
3.92287328446e59	4.85501102303e58	1.99475132945e59	-3.8
1.64760885549e56	6.94025194443e56	4.71136250618e57	-3.7
6.94364333965e58	1.29149936463e58	1.26117732528e59	-4.7
1.15212991825e59	6.63676415731e58	3.77956207333e59	-3.1
1.99724540414e58	3.8297338637e56	4.60429204317e58	-4.5
1.19535043252e60	8.17820802924e56	5.08249657949e59	-4.2
1.39192452921e54	1.60025722437e56	5.21817133788e57	-2.9
9.65184824468e55	1.31594040833e57	2.89263762317e58	-2.9
7.23690163057e59	1.48983188795e59	4.89711757865e59	-3.4
1.36706404265e58	3.50701269632e57	2.59251800694e58	-4
6.72824689906e56	8.11467397129e57	8.3772159687e57	-3.7
1.6073861717e60	3.49408598968e57	6.42870756766e59	-3.4
1.41155098386e59	7.81915402747e58	1.33192290432e59	-3.5
1.17650827786e60	2.55873161054e58	5.09220216547e59	-4.2
3.47973648621e59	1.1152877939e59	2.08080670157e59	-3.6
4.59060826104e59	6.19415442551e57	2.00727963568e59	-3.7
1.38312326989e56	6.22293319324e56	4.74115929585e57	-3.5
8.77877748913e58	6.59218256506e56	1.96343271254e59	-4.9
7.22344041691e56	8.48730797226e56	8.41009802917e57	-3.5
3.03803969484e59	1.08246204918e59	8.10387019747e59	-3.1
2.29546123672e59	6.40641840793e56	1.91112449413e59	-4.4
8.28685018651e55	2.91444079828e57	8.80154864902e57	-3.1
1.15482278176e59	2.01829329211e57	1.35920305948e59	-3.3
1.95099593544e59	2.59162265988e58	1.91430201185e59	-4.4
2.81713568096e59	8.03683983974e56	1.9048288866e59	-4.3
3.57717292304e59	1.1814005085e58	5.46929140595e59	-3.1
9.08160038218e58	6.29766406606e57	7.86038705389e58	-3.5
1.54621747054e58	7.5520696399e56	2.58786685565e58	-3.9
7.25943105371e59	4.35429849611e58	4.98468295905e59	-3.3
5.23719732819e58	5.25376264497e58	1.4118143283e59	-3.2
2.32079777043e57	5.90180187847e57	1.49892385142e59	-2.9
1.29634369159e57	9.26309572435e55	1.53121225969e58	-4.6
6.80454232052e59	5.3760755061e58	3.11920522933e59	-3.6
3.12913877536e56	2.1680558279e56	8.63143483307e57	-4.5
7.85288125322e59	8.22530612762e58	4.14800987165e59	-4
3.91001605833e59	1.11436424207e58	1.92815767822e59	-4
8.28653901983e56	3.93899610295e58	2.80326984853e58	-3.2
5.14353112196e59	5.06584938326e58	3.31347600309e59	-3.4
1.50760739353e58	4.13807415594e57	2.59077357853e58	-3.7
3.59829663088e57	6.45511067571e57	1.47494103121e58	-3.9
9.02395538582e57	1.08998207941e57	2.63304695018e58	-4.3
4.46306952275e56	2.02056633932e57	8.47655009213e57	-3.4
9.15608211431e58	4.45368585153e58	7.72612002643e58	-3.7
1.13184530393e60	1.43654948265e58	5.14020498503e59	-4.2
7.15873643693e56	5.33594009036e57	8.39773854982e57	-3.6
8.35830318578e56	4.37576432647e57	1.53473078108e58	-4.8
7.6155896203e57	3.72089722547e56	2.65027995819e58	-4.4
4.42772711346e55	8.08983841406e57	8.93401127476e57	-3.1
6.51781739973e59	1.1635963138e59	7.48184550513e59	-3.2
5.84562708308e57	2.06097418333e57	8.52455079025e58	-3
1.51159369477e60	5.15984072092e58	5.27876285918e59	-4
2.79582985161e58	4.41521540827e56	4.53747918e58	-4.3
3.21758539627e56	1.59800999519e57	5.08086862164e58	-2.9
2.53503158714e59	1.16225023385e58	3.87009009516e59	-4.8
7.63526037803e57	1.5699337787e57	2.65041664304e58	-4.4
4.37468212847e59	1.80373018034e58	3.40803135027e59	-3.3
8.68901554007e58	1.16626578119e58	1.95843731776e59	-4.9
1.01226344661e60	2.06237633337e58	5.03535874663e59	-4.3
1.19755225377e58	3.84824648836e57	2.60133649781e58	-4.1
1.22374451494e60	2.39357512946e58	4.15943270569e59	-3.8
1.52982946186e58	2.34543023939e57	2.59024228095e58	-3.7
3.04295046439e56	1.54632899548e58	8.59652246523e57	-3.5
7.48786269232e58	1.46394632582e58	7.56628048678e58	-4.2
6.43320496642e58	5.16670193584e57	3.79860015734e59	-3
8.42636044593e56	1.45199586599e57	8.35721510745e57	-3.8
3.73118839511e55	2.42330970559e55	4.89434607353e57	-4.7
1.62415197712e58	5.42185519663e56	4.6243016128e58	-4.6
1.11696545574e59	1.17809806727e57	7.68128250658e58	-3.7
2.63203812118e57	9.07752958255e56	1.49674166074e58	-4.2
4.30481114683e58	6.13489266049e56	4.48074520001e58	-4
1.54589413583e58	5.28224480299e58	4.70820997868e58	-3.4
1.03336495634e59	4.00926493734e57	7.56414823699e58	-4
2.09170278598e59	3.94727813838e58	1.27580063873e59	-3.7
3.7159622504e58	1.21934932414e57	4.57669853572e58	-3.5
8.41009759068e58	1.70205030815e58	2.35083686541e59	-3.1
1.10487650841e59	4.93920263991e57	7.68323593353e58	-3.7
1.19244835963e60	4.59148329884e57	5.08398024423e59	-4.2
1.56922937997e58	1.16090323524e57	2.58534451363e58	-3.8
1.0940876919e58	1.09333436834e56	4.68490282574e58	-4.8
3.82156771834e58	3.23913699366e58	4.49695108368e58	-3.8
8.70927864408e59	1.43160039949e57	3.82466025668e59	-4.2
6.86319217454e58	3.83150870671e57	7.62030977814e58	-4.3
7.93458856006e59	6.14337004746e57	4.93675312948e59	-3.3
6.00291795155e59	1.88845417755e58	4.97011360597e59	-4.6
2.75089045008e59	3.37093269229e57	1.90522620919e59	-4.3
1.10779182989e60	3.88493949766e57	3.93826764414e59	-4
8.13152222838e59	3.54513381778e57	4.93321543656e59	-3.3
5.56988548017e58	3.55497917814e58	7.55354678425e58	-4.3
9.96703094095e56	2.46461712149e57	8.79458342103e58	-2.9
8.29010170339e58	4.91335484179e58	7.82505343444e58	-3.6
7.59153957884e57	1.17478117953e57	2.64901353402e58	-4.4
2.37778839174e59	4.775509056e57	1.25540923885e59	-3.8
1.23293169144e55	3.03999975273e57	4.99855853355e57	-3.1
2.38751127321e59	4.84104699631e56	1.91175759436e59	-4.4
1.06237379013e58	1.47116526373e58	2.63086473072e58	-3.5
1.22808454091e58	2.18851115328e57	2.60480520307e58	-4.1
1.50746325633e60	3.31764172927e58	6.47462608742e59	-3.4
1.68283038027e59	7.75705698495e58	2.25029109728e59	-3.3
1.61119014437e58	1.56829554782e57	2.58546195184e58	-3.8
6.54586546326e57	3.11192006385e57	4.80578838368e58	-3.1
6.24353393454e57	4.53160551291e58	2.67299246061e58	-3.5
2.40035520593e58	6.36597524178e56	4.57389614393e58	-4.4
1.99692268671e60	1.43208978102e57	5.46538046754e59	-3.8
6.97134473575e58	2.53537391622e58	7.55415362034e58	-4.2
4.27977134853e57	2.55843316634e56	2.69468886701e58	-4.7
1.00298842492e60	2.49005345073e57	4.72523899549e59	-3.4
3.79588143447e56	1.13500445014e56	8.5956766749e57	-4.4
2.18245295079e59	4.53986860693e57	2.80435780289e59	-4.7
1.45391166847e60	3.22836190999e57	5.09029425624e59	-4.1
3.55003451414e59	9.13771970555e56	1.91423458723e59	-4.1
3.31506471922e58	4.99949301864e56	7.82436103537e58	-4.7
2.31292699256e59	7.08005475115e57	3.85270895421e59	-4.9
3.43523896556e59	1.47794968888e58	3.82735170072e59	-4.7
2.37156205213e59	6.35935219516e57	1.25546578066e59	-3.8
1.24444481599e58	9.28549368503e56	2.60684913603e58	-4.1
8.80089232317e55	8.45283416445e56	4.77748822661e57	-3.4
2.81058621631e59	2.42455642159e56	2.79355621514e59	-4.6
8.55505789379e58	2.89769206231e56	1.25680756929e59	-4.6
2.55946941028e56	1.30449340319e56	8.66148812699e57	-4.6
1.67824727255e59	1.64883377745e57	1.23240257652e59	-4.2
3.94449834904e59	2.6552606329e57	1.92796744236e59	-4
2.32127651321e59	9.35891016822e57	2.20656515757e59	-3.3
1.56212216938e60	6.0522980148e57	6.4408880592e59	-3.4
2.84780903315e59	4.99610858655e57	3.84417551912e59	-4.8
1.35846436446e58	1.96802803663e57	2.59248892647e58	-4
6.89153059264e58	1.21410052399e57	7.62458865439e58	-4.3
1.98073830316e59	1.40818277366e58	2.80652970602e59	-4.7
1.73342220092e60	1.54552808236e59	5.80195039239e59	-3.7
3.25364236513e59	7.14057254432e56	2.78289804347e59	-4.5
2.19659530712e59	2.93682098264e58	1.24441019975e59	-3.9
9.20474053059e57	4.63438119301e56	2.63793225726e58	-4.3
1.23012736614e59	1.07180309582e57	1.24100725057e59	-4.4
3.44977738679e57	1.32853552918e57	1.48134942498e58	-4
3.76052837961e57	1.61755084188e58	8.60939121457e58	-3
5.66711866383e59	2.62134540366e58	5.20514735595e59	-3.2
3.36737716395e59	5.43676958077e57	4.98462005761e59	-4.9
1.84672977583e59	1.53675191977e57	2.82348584417e59	-4.8
1.05910751839e57	7.41582959703e55	1.53780459087e58	-4.7
1.37315277406e60	1.80204740447e57	5.15924579103e59	-4.1
7.03509195672e58	3.08323443918e56	1.26534837318e59	-4.7
1.23974885884e58	5.85779376278e57	4.73003878432e58	-3.2
2.49384849262e55	5.5699827242e56	1.63889512231e58	-2.9
6.82747844617e59	8.70875102604e57	3.18349055803e59	-3.5
3.50616288737e57	1.15055997594e56	2.71030257342e58	-4.8
1.9840448448e58	1.20813141004e57	4.5997953448e58	-4.5
1.00815326932e59	1.31006969127e58	7.77204006446e58	-3.6
7.79803054589e55	1.77211455135e57	4.79879902861e57	-4.3
2.34574113274e59	4.20171036578e57	1.2698395972e59	-3.7
2.48806610335e58	1.22697676876e58	7.76314492904e58	-4.8
1.68864298301e56	8.34594594371e56	8.7116372655e57	-4.8
1.70562502774e56	1.11891472605e56	8.72715101885e57	-4.8
7.16862899344e58	1.74092743498e56	1.26878316791e59	-4.7
5.24160623946e57	6.14889873887e57	8.54541569724e58	-3
4.29095753561e59	2.52469633682e58	2.01562584799e59	-3.7
1.26866718892e59	6.07060526934e56	1.24318656057e59	-4.4
7.77581643085e59	6.53139255808e57	3.01350695585e59	-3.7
5.74652915255e55	3.58599621795e56	4.82042788578e57	-3.3
1.27912474869e58	1.37329574972e58	2.60991866084e58	-3.6
4.60184355903e58	9.83290130867e56	4.50406884286e58	-3.7
2.51421200316e56	1.72280703487e57	8.63777927078e57	-4.6
5.67822445545e59	6.93820406262e58	2.81951583529e59	-4.1
4.21928084398e58	5.04237517553e57	8.5070138466e59	-2.9
1.51113983359e60	1.65226746025e58	5.28855540099e59	-4
1.08395069736e58	6.12931157024e56	4.67665957602e58	-4.8
6.09638225998e55	4.38487910483e57	4.78870599044e57	-4.4
1.39649996099e58	1.49379047212e57	2.59461323978e58	-4
5.89630466923e57	9.32140498976e57	4.81983329414e58	-3.1
1.8829565255e60	2.64787883008e58	5.93819643435e59	-3.6
4.04818283269e59	2.36666653103e58	1.95587076619e59	-3.9
3.2229870891e53	9.69161981997e56	5.32816408494e57	-2.9
7.22229995068e59	4.32582948909e58	4.98428327136e59	-3.3
4.05916282379e57	8.86061829954e56	1.47407392382e58	-3.7
3.0966097371e59	2.80468543958e57	2.14717104853e59	-3.4
2.30359837783e57	1.52643558863e58	1.5010230244e58	-3.5
1.90358780615e60	1.12702928393e58	5.92855036013e59	-3.6
7.8277202821e58	8.36272277663e57	7.57774651118e58	-4.2
4.44584069344e58	1.12590490373e57	4.53446149207e58	-3.6
2.39623888753e58	8.4837111468e56	4.57295306027e58	-4.4
3.68668545117e59	2.91213744196e57	1.90906307834e59	-4.1
1.59240892167e59	7.28181299261e57	1.92791648467e59	-4.6
3.54818776057e59	1.62439770265e57	1.91417788931e59	-4.1
1.73986150252e59	6.40584568677e57	2.81603620448e59	-4.8
3.47851891512e58	3.09028731273e58	4.56421222837e58	-3.6
3.453268166e59	1.66350340813e59	3.43021146927e59	-3.4
3.60178544374e58	1.16498684897e58	4.48148380202e58	-4.1
1.37227424648e57	1.28488513446e59	9.81976031074e59	-2.9
2.72941293812e58	1.30202025388e58	2.40480203268e59	-3
1.07288965827e58	1.74054358725e58	1.46106896879e59	-3
2.64488649936e56	3.42997627181e57	8.57436351325e57	-3.3
6.44187369218e59	4.31797784736e58	2.93065202585e59	-3.9
1.05171310728e57	3.11699605332e56	1.53596054404e58	-4.7
2.10932574182e59	4.40171992904e57	1.23604634591e59	-4
2.32877512918e59	5.32557759434e56	3.85477834088e59	-4.9
1.65691608527e59	1.22844108622e58	1.23115827612e59	-4.2
1.98164326663e56	3.21557860534e57	8.62222535901e57	-4.7
2.58904251502e58	6.98564916134e57	7.81087304814e58	-4.8
1.33920444535e58	7.70938066328e56	4.65605642892e58	-4.7
2.44075500421e55	1.54990855708e55	4.91704641323e57	-4.9
1.31201512594e59	7.75095676725e57	1.93944126956e59	-4.7
5.11289736991e59	3.10431752849e57	3.80766778357e59	-4.5
4.46569316835e59	7.66376548387e57	3.39982268804e59	-3.3
2.70059907765e59	4.27771058774e57	2.79192698426e59	-4.6
2.46372099895e58	6.10149231273e57	5.92711576736e59	-2.9
1.87812555862e58	3.14159563954e57	8.33600325058e58	-3.1
2.08345971775e57	3.41379495113e57	1.49848809184e58	-3.4
4.60457593411e57	1.52794339788e58	2.68338179952e58	-3.3
3.92962255008e59	6.28396953773e57	1.92807704627e59	-4
4.50716576449e58	7.24696967913e56	4.47701231498e58	-3.9
1.25169717946e59	4.27016181278e57	5.7229447983e59	-3
7.23387789155e59	3.14350866387e58	3.10394751097e59	-3.6
2.35296875058e59	9.50091965071e57	2.20632442812e59	-3.3
1.26736430267e56	1.35332675051e57	4.74202880641e57	-4
1.90161899148e60	2.23734434376e58	5.72080858269e59	-3.7
1.63646145091e56	1.05871927934e58	8.6890489217e57	-3.3
2.69682438043e59	5.70086912229e57	2.79149731143e59	-4.6
1.10611722957e59	1.33072632375e58	7.62640901723e58	-3.8
3.74058582267e59	3.83196762552e57	5.45099963614e59	-3.1
9.97228530169e58	9.37845481345e57	7.56331625339e58	-4
1.61841792809e58	2.28235384503e57	4.62055391614e58	-4.6
1.68567163568e56	2.96588315193e56	4.71137878808e57	-3.7
9.07840352833e57	2.94530438672e58	2.59079957307e58	-4.2
1.18563672412e60	3.02064705317e57	4.5466171068e59	-3.5
7.09073242708e58	1.30208644859e57	1.26655357665e59	-4.7
2.64137205641e57	5.11453173074e56	1.49719396854e58	-4.2
1.12150920949e60	2.19052373405e57	3.93007377933e59	-4
3.71602959603e55	7.64567626887e55	4.89094797979e57	-4.7
4.30244226426e58	6.88287018626e58	8.11067808482e58	-3.4
2.05297976096e56	1.84225026566e57	8.6668189901e57	-4.7
4.05069346214e59	6.7305947982e56	2.77096585789e59	-4.4
3.25033014575e58	2.0078902714e58	4.59673899112e58	-3.5
1.48626705493e59	8.20668030826e58	1.32985232041e59	-3.5
1.08651943947e59	1.47131866259e57	1.95580264026e59	-4.8
3.02602237928e58	3.4086026494e58	8.69909655178e59	-2.9
4.64160199605e58	3.57928847677e57	4.48535113335e58	-3.8
7.28149945741e59	7.50096949817e57	4.97353700415e59	-4.5
5.79968280401e58	5.47899822262e57	7.66198498055e58	-4.4
1.35616094407e56	4.15397392502e56	1.59213164964e58	-3
5.38565794559e56	9.09937857389e56	2.81354868918e58	-3
2.81653499076e57	9.15823828526e55	2.7159680067e58	-4.9
2.34861762964e57	3.2486876866e58	1.48379262577e58	-3.8
1.69590633338e60	3.59026729662e58	5.40017999392e59	-3.9
2.44810846086e57	4.53783250177e57	1.49707187021e59	-2.9
4.5298949129e57	1.00286464892e58	8.57196170506e58	-3
1.13061782662e58	1.49336188663e58	3.94509095983e59	-2.9
9.50703558315e55	1.00557580937e57	8.77360210744e57	-3.1
6.54348291424e55	1.44347407244e57	4.82194739649e57	-4.4
1.98029897786e57	9.28797807796e56	2.73545102966e58	-3.1
5.28173988602e56	1.27395103985e57	8.49181204336e57	-4.2
8.01133734529e54	9.14732217379e57	2.9811048012e58	-2.9
4.89703760474e58	7.14816758635e57	8.07743313584e58	-3.3
4.28512083555e59	2.37075485417e58	3.4128195602e59	-3.3
7.97891102522e58	5.01192488944e57	1.38770414638e59	-3.2
2.64930034728e59	2.8779459343e58	2.81440183388e59	-4.5
3.36899022885e59	9.57708018765e56	2.77985833903e59	-4.5
8.07956263564e59	4.97823186778e57	3.0031851586e59	-3.7
2.6866642787e59	6.22777335709e58	1.94554491931e59	-4.1
1.60221381503e59	7.30410338476e56	1.92993381255e59	-4.6
1.07547340461e59	2.33206292727e58	7.62964174823e58	-3.8
2.39404605868e59	1.71275431505e57	1.24155817662e59	-3.9
1.01268102376e59	3.45875891791e58	7.58461631146e58	-3.9
4.51014857794e58	5.42782495674e57	4.47554562986e58	-3.9
1.08228518007e58	1.452362351e57	4.67453423806e58	-4.8
3.04073474468e58	1.25386949468e58	4.49168931063e58	-4.2
2.99836833746e58	2.93753606778e58	4.48012674358e58	-4.2
3.50504768281e57	1.53409650068e56	2.71006910577e58	-4.8
5.22346951137e57	3.19955514839e56	2.68080199671e58	-4.6
3.47536355539e57	1.14619699595e57	2.70548707335e58	-4.8
6.23449688968e56	8.7729693295e56	8.45599781477e57	-4.1
5.13102460399e56	2.9740724127e57	8.47235460616e57	-4.2
8.98879057186e55	1.72443654822e57	8.78430972657e57	-3.1
1.26449621611e58	2.17341179568e57	2.61851347556e58	-3.5
5.53045394751e55	3.73503717398e56	4.85500280052e57	-4.5
4.35225755962e59	1.09683550861e58	2.78900211566e59	-4.3
2.21533944308e59	1.41272462286e57	1.2340075846e59	-4
4.23660900273e59	1.3535647352e58	1.94994105308e59	-3.9
2.40775698547e57	2.36905225737e58	1.49612819733e58	-3.6
3.93163000561e57	2.30853911977e58	4.87512887504e58	-3.1
1.92820385813e59	3.85168117664e56	1.9194509427e59	-4.5
1.7883642833e60	2.31256441278e58	6.17424069223e59	-3.5
1.63649675593e56	3.88359076581e56	4.71030657499e57	-3.7
2.68178891008e58	7.05087509272e57	7.85431564435e58	-4.8
2.99894478961e55	4.57562237474e56	4.89947096481e57	-4.8
1.87044797567e58	5.85250541144e58	1.45885511151e59	-3.1
1.85324000379e59	1.10581402662e58	3.68684421361e59	-3.1
5.15051070138e59	1.8516943502e58	5.11031080917e59	-4.6
3.28873777594e58	6.63978582662e57	7.80745749701e58	-4.7
8.32264015076e57	1.86118004662e58	2.61095842215e58	-4.3
3.23793883827e59	2.358637056e57	1.90368317267e59	-4.2
3.8710427674e59	3.7569843282e56	2.77794275373e59	-4.4
1.69896700816e57	5.60431185918e57	4.93708131079e58	-3
3.71180657261e58	3.21833536185e58	4.46554128427e58	-4
2.84946274819e57	7.99679497971e57	1.48292809092e58	-4.1
2.94001790253e55	5.42848695903e56	8.99272798299e57	-3
8.71614023599e59	5.27982486794e56	4.99094776383e59	-4.4
2.29355780925e59	1.51857642641e57	1.91093343539e59	-4.4
2.44324933328e59	1.53956573221e58	3.88246906277e59	-4.8
3.65312026016e55	7.57198306271e56	4.87766488506e57	-4.7
